Date dd.mm.yyy,Time hh:mm,"Solar declination angle, deg.","Sunrise time, h","Sunset time, h",Solar zenith angle cosine,"Solar altitude angle, deg.","Solar constant, Wh/m2",Solar irradiation at the boarder of the atmosphere PREDICTED,"Cloudiness, fact, p.u.","Temperature, fact, ˚С","Humidity, fact, %","Wind speed, fact, m/s","Solar power plant generation, fact, kWh"
11-03-2018,0.79,-4.414,7.254,18.634,0,3.231,1383.136,68.02433333,0.95,-2,64,3.06,10.92
11-03-2018,0.83,-4.414,7.254,18.634,0,0,1383.136,0,0.95,-2.5,61.5,3.47,0
11-03-2018,0.88,-4.414,7.254,18.634,0,0,1383.136,0,0.95,-3,64,3.89,0
11-03-2018,0.92,-4.414,7.254,18.634,0,0,1383.136,0,0.95,-4,69,5,0
11-03-2018,0.96,-4.414,7.254,18.634,0,0,1383.136,0,0.656,-5,71,5.56,0
12-03-2018,0,-4.017,7.222,18.658,0,0,1382.409,0,0,-6,71,5,0
12-03-2018,0.04,-4.017,7.222,18.658,0,0,1382.409,0,0,-7.5,76.5,4.44,0
12-03-2018,0.08,-4.017,7.222,18.658,0,0,1382.409,0,0,-8.5,79,3.89,0
12-03-2018,0.13,-4.017,7.222,18.658,0,0,1382.409,0,0,-9,79,3.89,0
12-03-2018,0.17,-4.017,7.222,18.658,0,0,1382.409,0,0,-10,79,3.89,0
12-03-2018,0.21,-4.017,7.222,18.658,0,0,1382.409,0,0,-11,82,4.44,0
12-03-2018,0.25,-4.017,7.222,18.658,0,0,1382.409,0,0,-11.5,88.5,3.89,0
12-03-2018,0.29,-4.017,7.222,18.658,0,0,1382.409,0,0,-12,85,4.44,0
12-03-2018,0.33,-4.017,7.222,18.658,0.138,3.958,1382.409,100.3078235,0,-12,85,4.44,69.72
12-03-2018,0.38,-4.017,7.222,18.658,0.303,12.764,1382.409,291.716094,0,-11.5,82,4.44,579.6
12-03-2018,0.42,-4.017,7.222,18.658,0.443,21.963,1382.409,520.7219444,0,-10,79,4.44,1317.12
12-03-2018,0.46,-4.017,7.222,18.658,0.55,29.854,1382.409,668.7372283,0,-8.5,76,4.44,2105.88
12-03-2018,0.5,-4.017,7.222,18.658,0.616,35.726,1382.409,799.5183162,0,-6.5,71,5,2991.24
12-03-2018,0.54,-4.017,7.222,18.658,0.637,38.819,1382.409,849.7116272,0,-5.5,71,5.56,5103.84
12-03-2018,0.58,-4.017,7.222,18.658,0.611,38.616,1382.409,849.7116272,0,-4,69,5.56,10195.08
12-03-2018,0.63,-4.017,7.222,18.658,0.54,35.155,1382.409,799.5183162,0,-3.5,66.5,5,12332.88
12-03-2018,0.67,-4.017,7.222,18.658,0.428,28.998,1382.409,668.7372283,0,-3,61.5,5.56,10500.84
12-03-2018,0.71,-4.017,7.222,18.658,0.284,20.916,1382.409,500.8286667,0,-3,61.5,4.44,6910.68
12-03-2018,0.75,-4.017,7.222,18.658,0.117,11.601,1382.409,291.716094,0,-3.5,61.5,5,3218.88
12-03-2018,0.79,-4.017,7.222,18.658,0,3.356,1382.409,87.827575,0,-4.5,66,4.44,430.92
12-03-2018,0.83,-4.017,7.222,18.658,0,0,1382.409,0,0,-5.5,77,4.03,0
12-03-2018,0.88,-4.017,7.222,18.658,0,0,1382.409,0,0,-6,74,3.06,0
12-03-2018,0.92,-4.017,7.222,18.658,0,0,1382.409,0,0,-7,80,2.5,0
12-03-2018,0.96,-4.017,7.222,18.658,0,0,1382.409,0,0,-7,80,1.94,0
13-03-2018,0,-3.619,7.189,18.682,0,0,1381.677,0,0,-6.5,71,3.06,0
13-03-2018,0.04,-3.619,7.189,18.682,0,0,1381.677,0,0,-7,68,3.06,0
13-03-2018,0.08,-3.619,7.189,18.682,0,0,1381.677,0,0,-7.5,70.5,3.06,0
13-03-2018,0.13,-3.619,7.189,18.682,0,0,1381.677,0,0,-8,73,3.47,0
13-03-2018,0.17,-3.619,7.189,18.682,0,0,1381.677,0,0,-8.5,76,3.47,0
13-03-2018,0.21,-3.619,7.189,18.682,0,0,1381.677,0,0,-9,79,3.06,0
13-03-2018,0.25,-3.619,7.189,18.682,0,0,1381.677,0,0,-10,86,3.06,0
13-03-2018,0.29,-3.619,7.189,18.682,0,0,1381.677,0,0,-10.5,85.5,3.47,0
13-03-2018,0.33,-3.619,7.189,18.682,0.144,4.129,1381.677,100.3078235,0,-11,85,2.5,793.8
13-03-2018,0.38,-3.619,7.189,18.682,0.308,13.111,1381.677,327.1030828,0,-9.5,79,3.47,4215.12
13-03-2018,0.42,-3.619,7.189,18.682,0.449,22.326,1381.677,520.7219444,0,-7.5,70.5,3.06,8129.52
13-03-2018,0.46,-3.619,7.189,18.682,0.556,30.236,1381.677,709.0939333,0,-6,63.5,5,11146.8
13-03-2018,0.5,-3.619,7.189,18.682,0.622,36.124,1381.677,799.5183162,0,-4.5,56.5,4.44,12740.28
13-03-2018,0.54,-3.619,7.189,18.682,0.642,39.22,1381.677,849.7116272,0,-3,51,3.47,12915
13-03-2018,0.58,-3.619,7.189,18.682,0.616,39,1381.677,849.7116272,0,-2,43,3.06,12890.64
13-03-2018,0.63,-3.619,7.189,18.682,0.544,35.506,1381.677,799.5183162,0,-1,40,3.47,12443.76
13-03-2018,0.67,-3.619,7.189,18.682,0.433,29.313,1381.677,668.7372283,0,-1,44,4.03,10551.24
13-03-2018,0.71,-3.619,7.189,18.682,0.288,21.198,1381.677,500.8286667,0,-1,47,5,7474.32
13-03-2018,0.75,-3.619,7.189,18.682,0.121,11.859,1381.677,291.716094,0,-1,47,5,3556.56
13-03-2018,0.79,-3.619,7.189,18.682,0,3.48,1381.677,87.827575,0,-1.5,49,5,467.04
13-03-2018,0.83,-3.619,7.189,18.682,0,0,1381.677,0,0,-3,59,3.89,0
13-03-2018,0.88,-3.619,7.189,18.682,0,0,1381.677,0,0,-4,63.5,3.47,0
13-03-2018,0.92,-3.619,7.189,18.682,0,0,1381.677,0,0,-7,80,2.5,0
13-03-2018,0.96,-3.619,7.189,18.682,0,0,1381.677,0,0,-7,80,1.94,0
14-03-2018,0,-3.219,7.157,18.705,0,0,1380.94,0,0,-8,82.5,3.06,0
14-03-2018,0.04,-3.219,7.157,18.705,0,0,1380.94,0,0,-7.5,83,3.06,0
14-03-2018,0.08,-3.219,7.157,18.705,0,0,1380.94,0,0,-7,80,3.89,0
14-03-2018,0.13,-3.219,7.157,18.705,0,0,1380.94,0,0,-7.5,83,5,0
14-03-2018,0.17,-3.219,7.157,18.705,0,0,1380.94,0,0,-8,79,5,0
14-03-2018,0.21,-3.219,7.157,18.705,0,0,1380.94,0,0,-8,82.5,5,0
14-03-2018,0.25,-3.219,7.157,18.705,0,0,1380.94,0,0,-8,86,4.44,0
14-03-2018,0.29,-3.219,7.157,18.705,0,0,1380.94,0,0,-8,86,5,0
14-03-2018,0.33,-3.219,7.157,18.705,0.15,4.3,1380.94,100.3078235,0,-8,86,5,887.04
14-03-2018,0.38,-3.219,7.157,18.705,0.314,13.46,1380.94,327.1030828,0,-6,83,6.53,4377.24
14-03-2018,0.42,-3.219,7.157,18.705,0.455,22.69,1380.94,559.6203056,0,-3.5,77,7.92,8282.4
14-03-2018,0.46,-3.219,7.157,18.705,0.562,30.619,1380.94,709.0939333,0,-1.5,66.5,9.44,11276.16
14-03-2018,0.5,-3.219,7.157,18.705,0.628,36.523,1380.94,799.5183162,0,0.5,56,10,12762.12
14-03-2018,0.54,-3.219,7.157,18.705,0.648,39.621,1380.94,849.7116272,0,1.5,50,10.56,12919.2
14-03-2018,0.58,-3.219,7.157,18.705,0.621,39.385,1380.94,849.7116272,0,2,48,10,12904.08
14-03-2018,0.63,-3.219,7.157,18.705,0.549,35.858,1380.94,799.5183162,0,2,48,10.56,12594.96
14-03-2018,0.67,-3.219,7.157,18.705,0.437,29.627,1380.94,668.7372283,0,2,48,10,10721.76
14-03-2018,0.71,-3.219,7.157,18.705,0.293,21.479,1380.94,500.8286667,0,2,50,10,7575.96
14-03-2018,0.75,-3.219,7.157,18.705,0.125,12.117,1380.94,291.716094,0,0.5,58,9.44,3574.2
14-03-2018,0.79,-3.219,7.157,18.705,0,3.605,1380.94,87.827575,0,-0.5,66.5,7.92,480.48
14-03-2018,0.83,-3.219,7.157,18.705,0,0,1380.94,0,0,-2,74,6.11,0
14-03-2018,0.88,-3.219,7.157,18.705,0,0,1380.94,0,0,-3,80,6.11,0
14-03-2018,0.92,-3.219,7.157,18.705,0,0,1380.94,0,0,-4,80,5.56,0
14-03-2018,0.96,-3.219,7.157,18.705,0,0,1380.94,0,0,-5,86,6.11,0
15-03-2018,0,-2.819,7.124,18.729,0,0,1380.199,0,0,-5,86,5,0
15-03-2018,0.04,-2.819,7.124,18.729,0,0,1380.199,0,0,-5,89.5,5,0
15-03-2018,0.08,-2.819,7.124,18.729,0,0,1380.199,0,0,-4,86,5.56,0
15-03-2018,0.13,-2.819,7.124,18.729,0,0,1380.199,0,0,-4,86,5,0
15-03-2018,0.17,-2.819,7.124,18.729,0,0,1380.199,0,0,-3,83,5,0
15-03-2018,0.21,-2.819,7.124,18.729,0,0,1380.199,0,0.25,-2,83,6.11,0
15-03-2018,0.25,-2.819,7.124,18.729,0,0,1380.199,0,0.5,-1.5,83,6.11,0
15-03-2018,0.29,-2.819,7.124,18.729,0,0,1380.199,0,0.813,-1,80,6.11,4.2
15-03-2018,0.33,-2.819,7.124,18.729,0.155,4.472,1380.199,100.3078235,0.813,-1,80,6.53,449.4
15-03-2018,0.38,-2.819,7.124,18.729,0.32,13.81,1380.199,327.1030828,0.95,0,80,6.53,1302
15-03-2018,0.42,-2.819,7.124,18.729,0.461,23.056,1380.199,559.6203056,0.95,0.5,80.5,7.5,2742.6
15-03-2018,0.46,-2.819,7.124,18.729,0.567,31.004,1380.199,709.0939333,0.95,1,81,8.06,3258.36
15-03-2018,0.5,-2.819,7.124,18.729,0.633,36.923,1380.199,799.5183162,0.95,2,70,6.53,3795.12
15-03-2018,0.54,-2.819,7.124,18.729,0.653,40.024,1380.199,849.7116272,0.95,2,70,6.53,1695.96
15-03-2018,0.58,-2.819,7.124,18.729,0.626,39.77,1380.199,849.7116272,0.95,2,70,5.97,2103.36
15-03-2018,0.63,-2.819,7.124,18.729,0.554,36.21,1380.199,799.5183162,0.95,2,70,7.5,2330.16
15-03-2018,0.67,-2.819,7.124,18.729,0.442,29.941,1380.199,668.7372283,0.95,2,70,6.94,1420.44
15-03-2018,0.71,-2.819,7.124,18.729,0.297,21.76,1380.199,520.7219444,0.95,2,70,6.11,772.8
15-03-2018,0.75,-2.819,7.124,18.729,0.13,12.374,1380.199,291.716094,0.881,2,70,6.53,386.4
15-03-2018,0.79,-2.819,7.124,18.729,0,3.729,1380.199,87.827575,0.95,3,65,5,19.32
15-03-2018,0.83,-2.819,7.124,18.729,0,0,1380.199,0,0.95,2,70,5.56,0
15-03-2018,0.88,-2.819,7.124,18.729,0,0,1380.199,0,0.95,2,72.5,5,0
15-03-2018,0.92,-2.819,7.124,18.729,0,0,1380.199,0,0.95,1,81,4.44,0
15-03-2018,0.96,-2.819,7.124,18.729,0,0,1380.199,0,0.95,1,81,3.47,0
16-03-2018,0,-2.418,7.091,18.752,0,0,1379.455,0,0.95,1,84,3.06,0
16-03-2018,0.04,-2.418,7.091,18.752,0,0,1379.455,0,0.95,1,93,3.89,0
16-03-2018,0.08,-2.418,7.091,18.752,0,0,1379.455,0,0.95,1,100,3.47,0
16-03-2018,0.13,-2.418,7.091,18.752,0,0,1379.455,0,0.813,1,100,2.5,0
16-03-2018,0.17,-2.418,7.091,18.752,0,0,1379.455,0,0.813,2,93,3.06,0
16-03-2018,0.21,-2.418,7.091,18.752,0,0,1379.455,0,0.95,2,93,1.94,0
16-03-2018,0.25,-2.418,7.091,18.752,0,0,1379.455,0,0.95,2,100,1.94,0
16-03-2018,0.29,-2.418,7.091,18.752,0,0,1379.455,0,0.95,2,100,1.94,0
16-03-2018,0.33,-2.418,7.091,18.752,0.161,4.644,1379.455,121.7193277,0.95,2,100,1.53,231.84
16-03-2018,0.38,-2.418,7.091,18.752,0.326,14.162,1379.455,327.1030828,0.95,3,93,1.11,1375.08
16-03-2018,0.42,-2.418,7.091,18.752,0.467,23.423,1379.455,559.6203056,0.95,4,90,1.53,2419.2
16-03-2018,0.46,-2.418,7.091,18.752,0.573,31.39,1379.455,709.0939333,0.95,5,87,1.11,3766.56
16-03-2018,0.5,-2.418,7.091,18.752,0.639,37.324,1379.455,799.5183162,0.95,7.5,78.5,1.94,8624.28
16-03-2018,0.54,-2.418,7.091,18.752,0.658,40.427,1379.455,909.7614552,0.95,9.5,68.5,3.47,11527.32
16-03-2018,0.58,-2.418,7.091,18.752,0.631,40.155,1379.455,849.7116272,0.813,10,64,4.44,4772.04
16-03-2018,0.63,-2.418,7.091,18.752,0.559,36.561,1379.455,799.5183162,0.975,9.5,64,3.89,4028.64
16-03-2018,0.67,-2.418,7.091,18.752,0.447,30.254,1379.455,709.0939333,0.975,10,66,3.89,6607.44
16-03-2018,0.71,-2.418,7.091,18.752,0.302,22.04,1379.455,520.7219444,0.95,9,71,5,1643.88
16-03-2018,0.75,-2.418,7.091,18.752,0.134,12.631,1379.455,291.716094,0.95,7.5,78.5,5,556.92
16-03-2018,0.79,-2.418,7.091,18.752,0,3.853,1379.455,100.3078235,0.95,7,81,5.97,117.6
16-03-2018,0.83,-2.418,7.091,18.752,0,0,1379.455,0,0.95,6,87,5.56,0
16-03-2018,0.88,-2.418,7.091,18.752,0,0,1379.455,0,0.95,6,81,3.47,0
16-03-2018,0.92,-2.418,7.091,18.752,0,0,1379.455,0,0.95,5,78.5,5,0
16-03-2018,0.96,-2.418,7.091,18.752,0,0,1379.455,0,0.95,4,81,5,0
17-03-2018,0,-2.016,7.058,18.776,0,0,1378.707,0,0.95,3,84,5,0
17-03-2018,0.04,-2.016,7.058,18.776,0,0,1378.707,0,0.95,3,81,4.44,0
17-03-2018,0.08,-2.016,7.058,18.776,0,0,1378.707,0,0.813,1.5,84,5.56,0
17-03-2018,0.13,-2.016,7.058,18.776,0,0,1378.707,0,0.881,1,87,5,0
17-03-2018,0.17,-2.016,7.058,18.776,0,0,1378.707,0,0.95,1,87,4.03,0
17-03-2018,0.21,-2.016,7.058,18.776,0,0,1378.707,0,0.881,1,87,5,0
17-03-2018,0.25,-2.016,7.058,18.776,0,0,1378.707,1.746446602,0.813,1,84,3.47,0
17-03-2018,0.29,-2.016,7.058,18.776,0,0,1378.707,1.746446602,0.813,1,81,2.92,0
17-03-2018,0.33,-2.016,7.058,18.776,0.167,4.818,1378.707,121.7193277,0.813,1,81,1.94,269.64
17-03-2018,0.38,-2.016,7.058,18.776,0.332,14.515,1378.707,354.1946869,0.5,2,75,3.06,891.24
17-03-2018,0.42,-2.016,7.058,18.776,0.472,23.791,1378.707,559.6203056,0.5,2.5,70,3.06,1388.52
17-03-2018,0.46,-2.016,7.058,18.776,0.579,31.777,1378.707,709.0939333,0.5,3.5,63,3.06,2344.44
17-03-2018,0.5,-2.016,7.058,18.776,0.644,37.727,1378.707,849.7116272,0,4.5,59,3.47,7857.36
17-03-2018,0.54,-2.016,7.058,18.776,0.664,40.831,1378.707,909.7614552,0,5.5,55,3.06,12710.04
17-03-2018,0.58,-2.016,7.058,18.776,0.636,40.541,1378.707,909.7614552,0,6.5,51,3.06,12696.6
17-03-2018,0.63,-2.016,7.058,18.776,0.564,36.912,1378.707,799.5183162,0,7.5,46,3.06,11435.76
17-03-2018,0.67,-2.016,7.058,18.776,0.451,30.566,1378.707,709.0939333,0,9,41.5,3.06,9209.76
17-03-2018,0.71,-2.016,7.058,18.776,0.306,22.318,1378.707,520.7219444,0,9,41.5,2.92,6672.96
17-03-2018,0.75,-2.016,7.058,18.776,0.138,12.887,1378.707,291.716094,0,9,43,3.89,2866.08
17-03-2018,0.79,-2.016,7.058,18.776,0,3.976,1378.707,100.3078235,0,7.5,48,5,393.12
17-03-2018,0.83,-2.016,7.058,18.776,0,0,1378.707,0,0,4,65.5,3.47,0
17-03-2018,0.88,-2.016,7.058,18.776,0,0,1378.707,0,0,2,75.5,2.92,0
17-03-2018,0.92,-2.016,7.058,18.776,0,0,1378.707,0,0,0,83.5,2.5,0
17-03-2018,0.96,-2.016,7.058,18.776,0,0,1378.707,0,0,-1,86,2.5,0
18-03-2018,0,-1.613,7.025,18.799,0,0,1377.955,0,0.25,-2,89.5,1.94,0
18-03-2018,0.04,-1.613,7.025,18.799,0,0,1377.955,0,0.5,-3.5,96.5,1.94,0
18-03-2018,0.08,-1.613,7.025,18.799,0,0,1377.955,0,0.5,-1.5,100,2.5,0
18-03-2018,0.13,-1.613,7.025,18.799,0,0,1377.955,0,0.5,0,93,5,0
18-03-2018,0.17,-1.613,7.025,18.799,0,0,1377.955,0,0.5,0,93,4.44,0
18-03-2018,0.21,-1.613,7.025,18.799,0,0,1377.955,0,0.813,0,93,4.44,0
18-03-2018,0.25,-1.613,7.025,18.799,0,0,1377.955,1.746446602,0.5,0,93,5,0
18-03-2018,0.29,-1.613,7.025,18.799,0,0,1377.955,1.746446602,0.813,0,96.5,5,0
18-03-2018,0.33,-1.613,7.025,18.799,0.173,4.992,1377.955,121.7193277,0.813,0,100,5,256.2
18-03-2018,0.38,-1.613,7.025,18.799,0.338,14.869,1377.955,354.1946869,0.813,1,93,5.56,1080.24
18-03-2018,0.42,-1.613,7.025,18.799,0.478,24.161,1377.955,559.6203056,0.881,1.5,96.5,5,2346.96
18-03-2018,0.46,-1.613,7.025,18.799,0.584,32.164,1377.955,747.770638,0.95,2.5,93,6.11,2085.72
18-03-2018,0.5,-1.613,7.025,18.799,0.649,38.13,1377.955,849.7116272,0.95,4.5,78.5,6.11,2841.72
18-03-2018,0.54,-1.613,7.025,18.799,0.669,41.236,1377.955,909.7614552,0.813,6.5,68,6.11,6043.8
18-03-2018,0.58,-1.613,7.025,18.799,0.641,40.927,1377.955,909.7614552,0.813,8.5,60,5,6441.12
18-03-2018,0.63,-1.613,7.025,18.799,0.569,37.263,1377.955,799.5183162,0.656,11,48.5,6.11,9835.56
18-03-2018,0.67,-1.613,7.025,18.799,0.456,30.877,1377.955,709.0939333,0.5,12.5,42.5,6.11,7537.32
18-03-2018,0.71,-1.613,7.025,18.799,0.31,22.597,1377.955,559.6203056,0.656,11.5,48.5,6.53,4940.04
18-03-2018,0.75,-1.613,7.025,18.799,0.143,13.142,1377.955,327.1030828,0.813,9,62,6.11,1039.08
18-03-2018,0.79,-1.613,7.025,18.799,0,4.099,1377.955,100.3078235,0.813,6.5,73.5,6.11,173.04
18-03-2018,0.83,-1.613,7.025,18.799,0,0,1377.955,0,0.881,5,81,5.97,0
18-03-2018,0.88,-1.613,7.025,18.799,0,0,1377.955,0,0.95,5,87,3.89,0
18-03-2018,0.92,-1.613,7.025,18.799,0,0,1377.955,0,0.95,5,93,1.94,0
18-03-2018,0.96,-1.613,7.025,18.799,0,0,1377.955,0,0.95,5,87,3.06,0
19-03-2018,0,-1.21,6.992,18.822,0,0,1377.2,0,0.95,5,87,2.5,0
19-03-2018,0.04,-1.21,6.992,18.822,0,0,1377.2,0,0.881,5,93,3.06,0
19-03-2018,0.08,-1.21,6.992,18.822,0,0,1377.2,0,0.95,5,93,3.89,0
19-03-2018,0.13,-1.21,6.992,18.822,0,0,1377.2,0,0.95,4.5,93,5,0
19-03-2018,0.17,-1.21,6.992,18.822,0,0,1377.2,0,0.95,2.5,93,7.5,0
19-03-2018,0.21,-1.21,6.992,18.822,0,0,1377.2,0,0.95,0.5,93,7.5,0
19-03-2018,0.25,-1.21,6.992,18.822,0,0,1377.2,1.746446602,0.95,-0.5,86.5,8.47,0
19-03-2018,0.29,-1.21,6.992,18.822,0.002,0.044,1377.2,1.746446602,0.95,-1,80,10.56,0
19-03-2018,0.33,-1.21,6.992,18.822,0.179,5.209,1377.2,121.7193277,0.95,-2,86,10,308.28
19-03-2018,0.38,-1.21,6.992,18.822,0.344,15.223,1377.2,354.1946869,0.95,-1.5,83,9.44,1139.04
19-03-2018,0.42,-1.21,6.992,18.822,0.484,24.531,1377.2,559.6203056,0.881,-1,75,10.56,1713.6
19-03-2018,0.46,-1.21,6.992,18.822,0.59,32.553,1377.2,747.770638,0.95,-1,77.5,10.97,2886.24
19-03-2018,0.5,-1.21,6.992,18.822,0.655,38.534,1377.2,849.7116272,0.813,0.5,72.5,10.56,3742.2
19-03-2018,0.54,-1.21,6.992,18.822,0.674,41.641,1377.2,909.7614552,0.881,2,70,12.5,5407.08
19-03-2018,0.58,-1.21,6.992,18.822,0.646,41.313,1377.2,909.7614552,0.95,2.5,70,11.11,3990.84
19-03-2018,0.63,-1.21,6.992,18.822,0.573,37.613,1377.2,849.7116272,0.95,3,70,10.56,2509.92
19-03-2018,0.67,-1.21,6.992,18.822,0.46,31.188,1377.2,709.0939333,0.95,2,75,8.89,1241.52
19-03-2018,0.71,-1.21,6.992,18.822,0.315,22.874,1377.2,559.6203056,0.95,2,81,8.47,450.24
19-03-2018,0.75,-1.21,6.992,18.822,0.147,13.396,1377.2,327.1030828,0.95,2,81,6.53,287.28
19-03-2018,0.79,-1.21,6.992,18.822,0,4.222,1377.2,100.3078235,0.975,1,93,9.44,2.52
19-03-2018,0.83,-1.21,6.992,18.822,0,0,1377.2,0,0.975,1,100,5.56,0
19-03-2018,0.88,-1.21,6.992,18.822,0,0,1377.2,0,0.813,1,100,8.47,0
19-03-2018,0.92,-1.21,6.992,18.822,0,0,1377.2,0,0.5,2,96.5,5.56,0
19-03-2018,0.96,-1.21,6.992,18.822,0,0,1377.2,0,0.656,1.5,100,2.5,0
20-03-2018,0,-0.807,6.958,18.845,0,0,1376.442,0,0.75,0.5,100,2.08,0
20-03-2018,0.04,-0.807,6.958,18.845,0,0,1376.442,0,0.656,1.5,100,3.06,0
20-03-2018,0.08,-0.807,6.958,18.845,0,0,1376.442,0,0.881,2,100,3.06,0
20-03-2018,0.13,-0.807,6.958,18.845,0,0,1376.442,0,0.813,2,100,2.5,0
20-03-2018,0.17,-0.807,6.958,18.845,0,0,1376.442,0,0.906,2,100,4.03,0
20-03-2018,0.21,-0.807,6.958,18.845,0,0,1376.442,0,0.95,2,100,5.56,0
20-03-2018,0.25,-0.807,6.958,18.845,0,0,1376.442,1.746446602,0.881,1,100,5,0
20-03-2018,0.29,-0.807,6.958,18.845,0.008,0.216,1376.442,1.746446602,0.95,2,100,4.44,0
20-03-2018,0.33,-0.807,6.958,18.845,0.185,5.556,1376.442,121.7193277,0.881,2,93,4.44,167.16
20-03-2018,0.38,-0.807,6.958,18.845,0.35,15.579,1376.442,383.3894677,0.813,2,100,5,505.68
20-03-2018,0.42,-0.807,6.958,18.845,0.49,24.901,1376.442,589.9375243,0.813,2,93,5,1029.84
20-03-2018,0.46,-0.807,6.958,18.845,0.596,32.942,1376.442,747.770638,0.813,2,87,3.89,945.84
20-03-2018,0.5,-0.807,6.958,18.845,0.66,38.939,1376.442,849.7116272,0.5,2,84,3.89,2814
20-03-2018,0.54,-0.807,6.958,18.845,0.679,42.047,1376.442,909.7614552,0.5,3,78,3.47,5828.76
20-03-2018,0.58,-0.807,6.958,18.845,0.651,41.699,1376.442,909.7614552,0.5,4.5,67.5,2.5,7900.2
20-03-2018,0.63,-0.807,6.958,18.845,0.578,37.963,1376.442,849.7116272,0.25,6,61,3.47,9743.16
20-03-2018,0.67,-0.807,6.958,18.845,0.465,31.498,1376.442,709.0939333,0.5,7,59,3.06,5271
20-03-2018,0.71,-0.807,6.958,18.845,0.319,23.15,1376.442,536.4635446,0,7,59,3.89,2948.4
20-03-2018,0.75,-0.807,6.958,18.845,0.151,13.65,1376.442,327.1030828,0.25,7,57,4.44,1279.32
20-03-2018,0.79,-0.807,6.958,18.845,0,4.345,1376.442,100.3078235,0.5,5.5,63,5.56,370.44
20-03-2018,0.83,-0.807,6.958,18.845,0,0,1376.442,0,0.406,4,65,4.44,0
20-03-2018,0.88,-0.807,6.958,18.845,0,0,1376.442,0,0.656,3,70,4.03,0
20-03-2018,0.92,-0.807,6.958,18.845,0,0,1376.442,0,0.25,1.5,78,5,0
20-03-2018,0.96,-0.807,6.958,18.845,0,0,1376.442,0,0.406,0.5,80.5,6.11,0
21-03-2018,0,-0.404,6.925,18.868,0,0,1375.682,0,0.25,-0.5,83,6.94,0
21-03-2018,0.04,-0.404,6.925,18.868,0,0,1375.682,0,0,-1,86,6.11,0
21-03-2018,0.08,-0.404,6.925,18.868,0,0,1375.682,0,0.25,-1,86,7.08,0
21-03-2018,0.13,-0.404,6.925,18.868,0,0,1375.682,0,0.5,-1.5,89.5,6.94,0
21-03-2018,0.17,-0.404,6.925,18.868,0,0,1375.682,0,0.5,-2,93,5,0
21-03-2018,0.21,-0.404,6.925,18.868,0,0,1375.682,0,0.556,-2,93,1.11,0
21-03-2018,0.25,-0.404,6.925,18.868,0,0,1375.682,1.746446602,0.813,-1.5,96.5,2.5,0
21-03-2018,0.29,-0.404,6.925,18.868,0.014,0.388,1375.682,1.746446602,0.813,-1,93,3.06,0
21-03-2018,0.33,-0.404,6.925,18.868,0.191,5.904,1375.682,164.3724846,0.95,-1,93,1.11,265.44
21-03-2018,0.38,-0.404,6.925,18.868,0.356,15.935,1375.682,383.3894677,0.95,0,87,2.5,753.48
21-03-2018,0.42,-0.404,6.925,18.868,0.496,25.272,1375.682,589.9375243,0.975,0,93,2.5,537.6
21-03-2018,0.46,-0.404,6.925,18.868,0.601,33.332,1375.682,747.770638,1,0,96.5,1.94,1312.92
21-03-2018,0.5,-0.404,6.925,18.868,0.666,39.344,1375.682,849.7116272,0.975,1,93,2.5,1347.36
21-03-2018,0.54,-0.404,6.925,18.868,0.684,42.453,1375.682,909.7614552,1,1,100,1.94,1158.36
21-03-2018,0.58,-0.404,6.925,18.868,0.656,42.085,1375.682,909.7614552,0.95,2,96.5,2.5,1637.16
21-03-2018,0.63,-0.404,6.925,18.868,0.583,38.312,1375.682,849.7116272,0.881,4,96.5,1.94,3280.2
21-03-2018,0.67,-0.404,6.925,18.868,0.469,31.806,1375.682,709.0939333,0.813,8,81.5,4.44,7390.32
21-03-2018,0.71,-0.404,6.925,18.868,0.323,23.425,1375.682,536.4635446,0.95,9.5,73.5,4.44,4920.72
21-03-2018,0.75,-0.404,6.925,18.868,0.155,13.902,1375.682,327.1030828,0.656,10.5,73.5,3.89,3203.76
21-03-2018,0.79,-0.404,6.925,18.868,0,4.467,1375.682,100.3078235,0.5,11.5,60.5,5,714
21-03-2018,0.83,-0.404,6.925,18.868,0,0,1375.682,0,0,10.5,54,6.11,0
21-03-2018,0.88,-0.404,6.925,18.868,0,0,1375.682,0,0,8,64,5,0
21-03-2018,0.92,-0.404,6.925,18.868,0,0,1375.682,0,0,7,66,4.58,0
21-03-2018,0.96,-0.404,6.925,18.868,0,0,1375.682,0,0,5,76,3.06,0
22-03-2018,0,0,6.892,18.892,0,0,1374.918,0,0,4,78.5,3.47,0
22-03-2018,0.04,0,6.892,18.892,0,0,1374.918,0,0,2,87,3.06,0
22-03-2018,0.08,0,6.892,18.892,0,0,1374.918,0,0,2,87,3.06,0
22-03-2018,0.13,0,6.892,18.892,0,0,1374.918,0,0,3.5,78,6.53,0
22-03-2018,0.17,0,6.892,18.892,0,0,1374.918,0,0,3,75,6.11,0
22-03-2018,0.21,0,6.892,18.892,0,0,1374.918,0,0,2,81,3.89,0
22-03-2018,0.25,0,6.892,18.892,0,0,1374.918,1.746446602,0,0,87,3.89,0
22-03-2018,0.29,0,6.892,18.892,0.02,0.561,1374.918,1.746446602,0.25,-1,93,3.06,10.08
22-03-2018,0.33,0,6.892,18.892,0.197,6.252,1374.918,164.3724846,0.5,-1,89.5,2.5,697.2
