Date dd.mm.yyy,Time hh:mm,"Solar declination angle, deg.","Sunrise time, h","Sunset time, h",Solar zenith angle cosine,"Solar altitude angle, deg.","Solar constant, Wh/m2","Cloudiness, fact, p.u.","Temperature, fact, ˚С","Humidity, fact, %","Wind speed, fact, m/s","Solar irradiation at the boarder of the atmosphere, Wh/m2"
09-05-2018,0.63,17.246,5.434,19.971,0.758,52.977,1339.705,0.656,22.5,31,9.44,1071.851
09-05-2018,0.67,17.246,5.434,19.971,0.643,44.632,1339.705,0.453,23.5,29.25,9.44,941.884
09-05-2018,0.71,17.246,5.434,19.971,0.499,34.955,1339.705,0.25,24.5,27.5,9.44,767.329
09-05-2018,0.75,17.246,5.434,19.971,0.335,24.746,1339.705,0,24.5,21,11.11,560.084
09-05-2018,0.79,17.246,5.434,19.971,0.163,14.495,1339.705,0,24,18,10,334.27
09-05-2018,0.83,17.246,5.434,19.971,0,4.704,1339.705,0,23.5,16.5,8.89,108.531
09-05-2018,0.88,17.246,5.434,19.971,0,0,1339.705,0,22.5,15.5,8.47,0
09-05-2018,0.92,17.246,5.434,19.971,0,0,1339.705,0,22,16,8.06,0
09-05-2018,0.96,17.246,5.434,19.971,0,0,1339.705,0,22,13.5,9.44,0
10-05-2018,0,17.516,5.411,19.992,0,0,1339.091,0,21,19.5,7.5,0
10-05-2018,0.04,17.516,5.411,19.992,0,0,1339.091,0,20,26,6.94,0
10-05-2018,0.08,17.516,5.411,19.992,0,0,1339.091,0,19,30,5,0
10-05-2018,0.13,17.516,5.411,19.992,0,0,1339.091,0,18,34,3.89,0
10-05-2018,0.17,17.516,5.411,19.992,0,0,1339.091,0,15,46.5,1.94,0
10-05-2018,0.21,17.516,5.411,19.992,0,0,1339.091,0,13,56.5,1.53,0
10-05-2018,0.25,17.516,5.411,19.992,0.098,2.806,1339.091,0,12,72,3.89,65.038
10-05-2018,0.29,17.516,5.411,19.992,0.269,10.616,1339.091,0,12,72,3.89,245.498
10-05-2018,0.33,17.516,5.411,19.992,0.437,20.773,1339.091,0,13.5,67.5,3.47,474.043
10-05-2018,0.38,17.516,5.411,19.992,0.59,31.049,1339.091,0,16.5,53.5,3.06,690.173
10-05-2018,0.42,17.516,5.411,19.992,0.718,41.024,1339.091,0,18,49,1.94,879.159
10-05-2018,0.46,17.516,5.411,19.992,0.811,50.056,1339.091,0,20.5,39,3.06,1028.122
10-05-2018,0.5,17.516,5.411,19.992,0.865,57.033,1339.091,0,22,35,3.06,1126.91
10-05-2018,0.54,17.516,5.411,19.992,0.874,60.356,1339.091,0,24,29,1.94,1168.791
10-05-2018,0.58,17.516,5.411,19.992,0.838,58.905,1339.091,0,24,29,1.11,1150.91
10-05-2018,0.63,17.516,5.411,19.992,0.76,53.202,1339.091,0,26,24,1.94,1074.488
10-05-2018,0.67,17.516,5.411,19.992,0.645,44.832,1339.091,0,26,24,1.94,944.73
10-05-2018,0.71,17.516,5.411,19.992,0.501,35.139,1339.091,0,25,32,3.89,770.481
10-05-2018,0.75,17.516,5.411,19.992,0.338,24.926,1339.091,0,25,32,3.89,563.615
10-05-2018,0.79,17.516,5.411,19.992,0.167,14.678,1339.091,0,24,31,2.5,338.23
10-05-2018,0.83,17.516,5.411,19.992,0,4.797,1339.091,0,23,33,1.94,110.567
10-05-2018,0.88,17.516,5.411,19.992,0,0,1339.091,0,22,41,11.11,0
10-05-2018,0.92,17.516,5.411,19.992,0,0,1339.091,0,21.5,40.5,11.53,0
10-05-2018,0.96,17.516,5.411,19.992,0,0,1339.091,0,19.5,49,10,0
11-05-2018,0,17.782,5.389,20.013,0,0,1338.485,0,18,56,11.11,0
11-05-2018,0.04,17.782,5.389,20.013,0,0,1338.485,0,18,59,7.5,0
11-05-2018,0.08,17.782,5.389,20.013,0,0,1338.485,0,17,63,5.97,0
11-05-2018,0.13,17.782,5.389,20.013,0,0,1338.485,0,14,77,6.53,0
11-05-2018,0.17,17.782,5.389,20.013,0,0,1338.485,0,13,82,7.08,0
11-05-2018,0.21,17.782,5.389,20.013,0,0,1338.485,0.656,13,79.5,6.94,0
11-05-2018,0.25,17.782,5.389,20.013,0.101,2.907,1338.485,0.5,13,72,6.94,67.308
11-05-2018,0.29,17.782,5.389,20.013,0.272,10.813,1338.485,0.813,13,67,5,249.896
11-05-2018,0.33,17.782,5.389,20.013,0.44,20.964,1338.485,0.406,14,55,5.97,477.998
11-05-2018,0.38,17.782,5.389,20.013,0.593,31.241,1338.485,0.15,14.5,51.5,6.53,693.698
11-05-2018,0.42,17.782,5.389,20.013,0.72,41.227,1338.485,0,15.5,45,6.53,882.297
11-05-2018,0.46,17.782,5.389,20.013,0.814,50.277,1338.485,0,17,45,6.94,1030.941
11-05-2018,0.5,17.782,5.389,20.013,0.867,57.28,1338.485,0,18,37,8.06,1129.502
11-05-2018,0.54,17.782,5.389,20.013,0.876,60.617,1338.485,0,19,32,8.06,1171.262
11-05-2018,0.58,17.782,5.389,20.013,0.84,59.155,1338.485,0,19,30,8.06,1153.375
11-05-2018,0.63,17.782,5.389,20.013,0.762,53.424,1338.485,0,21,23,6.53,1077.061
11-05-2018,0.67,17.782,5.389,20.013,0.648,45.028,1338.485,0,21,21,6.11,947.52
11-05-2018,0.71,17.782,5.389,20.013,0.504,35.321,1338.485,0,20.5,22,6.11,773.58
11-05-2018,0.75,17.782,5.389,20.013,0.341,25.103,1338.485,0,20,24,6.11,567.095
11-05-2018,0.79,17.782,5.389,20.013,0.17,14.858,1338.485,0,19,23,5.56,342.136
11-05-2018,0.83,17.782,5.389,20.013,0.002,4.95,1338.485,0,18,24,3.06,114.034
11-05-2018,0.88,17.782,5.389,20.013,0,0.061,1338.485,0,17,26.5,1.94,1.423
11-05-2018,0.92,17.782,5.389,20.013,0,0,1338.485,0,15,31,1.53,0
11-05-2018,0.96,17.782,5.389,20.013,0,0,1338.485,0,14,36,1.53,0
12-05-2018,0,18.043,5.367,20.034,0,0,1337.888,0.5,12,41,1.94,0
12-05-2018,0.04,18.043,5.367,20.034,0,0,1337.888,0.25,13,39.5,4.03,0
12-05-2018,0.08,18.043,5.367,20.034,0,0,1337.888,0.5,13,42.5,3.47,0
12-05-2018,0.13,18.043,5.367,20.034,0,0,1337.888,0.25,12,51,1.53,0
12-05-2018,0.17,18.043,5.367,20.034,0,0,1337.888,0.25,10,58,2.08,0
12-05-2018,0.21,18.043,5.367,20.034,0,0,1337.888,0.25,8,62,1.94,0
12-05-2018,0.25,18.043,5.367,20.034,0.105,3.005,1337.888,0,8.5,62,1.53,69.509
12-05-2018,0.29,18.043,5.367,20.034,0.276,11.005,1337.888,0,8,62,1.94,254.162
12-05-2018,0.33,18.043,5.367,20.034,0.443,21.15,1337.888,0.25,12,50.5,3.06,481.825
12-05-2018,0.38,18.043,5.367,20.034,0.596,31.429,1337.888,0.25,15.5,38,3.47,697.102
12-05-2018,0.42,18.043,5.367,20.034,0.723,41.423,1337.888,0.5,17,31,2.92,885.322
12-05-2018,0.46,18.043,5.367,20.034,0.816,50.493,1337.888,0,19,24,1.94,1033.658
12-05-2018,0.5,18.043,5.367,20.034,0.869,57.52,1337.888,0,20,24,3.06,1132.002
12-05-2018,0.54,18.043,5.367,20.034,0.878,60.873,1337.888,0.25,20.5,23.5,3.06,1173.652
12-05-2018,0.58,18.043,5.367,20.034,0.842,59.4,1337.888,0.5,21.5,23,3.06,1155.769
12-05-2018,0.63,18.043,5.367,20.034,0.765,53.641,1337.888,0.25,22.5,22.5,2.5,1079.571
12-05-2018,0.67,18.043,5.367,20.034,0.65,45.221,1337.888,0.25,22.5,22.5,3.47,950.253
12-05-2018,0.71,18.043,5.367,20.034,0.507,35.501,1337.888,0,23,23,3.06,776.626
12-05-2018,0.75,18.043,5.367,20.034,0.344,25.278,1337.888,0,23,23,6.11,570.522
12-05-2018,0.79,18.043,5.367,20.034,0.173,15.036,1337.888,0.25,22,36.5,5.56,345.989
12-05-2018,0.83,18.043,5.367,20.034,0.005,5.137,1337.888,0,20.5,41.5,5.56,118.326
12-05-2018,0.88,18.043,5.367,20.034,0,0.157,1337.888,0.25,18.5,47.5,2.5,3.676
12-05-2018,0.92,18.043,5.367,20.034,0,0,1337.888,0,17.5,53.5,1.53,0
12-05-2018,0.96,18.043,5.367,20.034,0,0,1337.888,0,15.5,59,0.56,0
13-05-2018,0,18.298,5.346,20.055,0,0,1337.299,0.25,15.5,61,2.08,0
13-05-2018,0.04,18.298,5.346,20.055,0,0,1337.299,0.5,14,67,0.56,0
13-05-2018,0.08,18.298,5.346,20.055,0,0,1337.299,0,12.5,72,0.56,0
13-05-2018,0.13,18.298,5.346,20.055,0,0,1337.299,0.5,14.5,61,2.08,0
13-05-2018,0.17,18.298,5.346,20.055,0,0,1337.299,0.656,13,56,1.53,0
13-05-2018,0.21,18.298,5.346,20.055,0,0,1337.299,0.25,15,48,2.5,0
13-05-2018,0.25,18.298,5.346,20.055,0.108,3.1,1337.299,0.5,16,52,3.06,71.643
13-05-2018,0.29,18.298,5.346,20.055,0.279,11.191,1337.299,0.25,16.5,53.5,4.44,258.296
13-05-2018,0.33,18.298,5.346,20.055,0.446,21.331,1337.299,0.5,18,45.5,5.56,485.524
13-05-2018,0.38,18.298,5.346,20.055,0.598,31.61,1337.299,0.25,19.5,43,5.56,700.385
13-05-2018,0.42,18.298,5.346,20.055,0.725,41.614,1337.299,0.25,21.5,32,6.11,888.235
13-05-2018,0.46,18.298,5.346,20.055,0.818,50.702,1337.299,0.5,22.5,33,5.56,1036.274
13-05-2018,0.5,18.298,5.346,20.055,0.871,57.755,1337.299,0.5,24.5,34,5.56,1134.412
13-05-2018,0.54,18.298,5.346,20.055,0.88,61.124,1337.299,0.5,25,32,6.11,1175.962
13-05-2018,0.58,18.298,5.346,20.055,0.845,59.641,1337.299,0.5,27,28.67,5.74,1158.092
13-05-2018,0.63,18.298,5.346,20.055,0.767,53.855,1337.299,0.5,28,27,5.56,1082.019
13-05-2018,0.67,18.298,5.346,20.055,0.653,45.412,1337.299,0,29,26,6.53,952.929
13-05-2018,0.71,18.298,5.346,20.055,0.509,35.677,1337.299,0,28,28,8.89,779.618
13-05-2018,0.75,18.298,5.346,20.055,0.347,25.451,1337.299,0,28,30,8.06,573.897
13-05-2018,0.79,18.298,5.346,20.055,0.176,15.212,1337.299,0,27,31,7.92,349.786
13-05-2018,0.83,18.298,5.346,20.055,0.009,5.322,1337.299,0,25,36,5,122.558
13-05-2018,0.88,18.298,5.346,20.055,0,0.253,1337.299,0,23,41,1.94,5.895
13-05-2018,0.92,18.298,5.346,20.055,0,0,1337.299,0,21,49,1.11,0
13-05-2018,0.96,18.298,5.346,20.055,0,0,1337.299,0,21.5,51.5,2.5,0
14-05-2018,0,18.548,5.325,20.075,0,0,1336.719,0,20.5,56,1.94,0
14-05-2018,0.04,18.548,5.325,20.075,0,0,1336.719,0,20,60,2.5,0
14-05-2018,0.08,18.548,5.325,20.075,0,0,1336.719,0,19,64,3.06,0
14-05-2018,0.13,18.548,5.325,20.075,0,0,1336.719,0.5,20,56,3.47,0
14-05-2018,0.17,18.548,5.325,20.075,0,0,1336.719,0.333,20,53.67,4.35,0
14-05-2018,0.21,18.548,5.325,20.075,0,0,1336.719,0,20,49,6.11,0
14-05-2018,0.25,18.548,5.325,20.075,0.111,3.192,1336.719,0,19.5,52.5,5,73.709
14-05-2018,0.29,18.548,5.325,20.075,0.282,11.371,1336.719,0,20,54,6.11,262.296
14-05-2018,0.33,18.548,5.325,20.075,0.449,21.506,1336.719,0,21.5,49.5,5.56,489.096
14-05-2018,0.38,18.548,5.325,20.075,0.601,31.786,1336.719,0,23,44,6.11,703.548
14-05-2018,0.42,18.548,5.325,20.075,0.728,41.798,1336.719,0.25,26.5,29,6.11,891.038
14-05-2018,0.46,18.548,5.325,20.075,0.82,50.905,1336.719,0,28.5,24,7.08,1038.789
14-05-2018,0.5,18.548,5.325,20.075,0.873,57.983,1336.719,0,30,20,6.94,1136.732
14-05-2018,0.54,18.548,5.325,20.075,0.882,61.369,1336.719,0,31,18,8.06,1178.193
14-05-2018,0.58,18.548,5.325,20.075,0.847,59.877,1336.719,0,30.33,19.33,8.06,1160.345
14-05-2018,0.63,18.548,5.325,20.075,0.769,54.066,1336.719,0,30,20,8.06,1084.405
14-05-2018,0.67,18.548,5.325,20.075,0.655,45.599,1336.719,0.25,29,23,8.06,955.549
14-05-2018,0.71,18.548,5.325,20.075,0.512,35.852,1336.719,0,29,22,6.94,782.557
14-05-2018,0.75,18.548,5.325,20.075,0.35,25.621,1336.719,0,27.5,24.5,6.94,577.219
14-05-2018,0.79,18.548,5.325,20.075,0.179,15.386,1336.719,0,26.5,22,6.94,353.528
14-05-2018,0.83,18.548,5.325,20.075,0.012,5.504,1336.719,0,25,24,6.94,126.729
14-05-2018,0.88,18.548,5.325,20.075,0,0.347,1336.719,0,22,31,3.47,8.081
14-05-2018,0.92,18.548,5.325,20.075,0,0,1336.719,0,20,37,3.06,0
14-05-2018,0.96,18.548,5.325,20.075,0,0,1336.719,0,18.5,44,3.06,0
15-05-2018,0,18.792,5.304,20.096,0,0,1336.148,0,17,52,1.94,0
15-05-2018,0.04,18.792,5.304,20.096,0,0,1336.148,0,14.5,59,0,0
15-05-2018,0.08,18.792,5.304,20.096,0,0,1336.148,0,13.5,65,1.11,0
15-05-2018,0.13,18.792,5.304,20.096,0,0,1336.148,0,13,69.5,1.11,0
15-05-2018,0.17,18.792,5.304,20.096,0,0,1336.148,0,13,69.5,1.94,0
15-05-2018,0.21,18.792,5.304,20.096,0,0,1336.148,0,14,72,1.53,0
15-05-2018,0.25,18.792,5.304,20.096,0.114,3.282,1336.148,0,13.5,72,1.53,75.706
15-05-2018,0.29,18.792,5.304,20.096,0.284,11.546,1336.148,0,16,63,1.11,266.163
15-05-2018,0.33,18.792,5.304,20.096,0.451,21.675,1336.148,0,20.5,44.5,2.92,492.539
15-05-2018,0.38,18.792,5.304,20.096,0.603,31.955,1336.148,0,22.5,33,5,706.591
15-05-2018,0.42,18.792,5.304,20.096,0.73,41.977,1336.148,0,25.5,23.5,5,893.73
15-05-2018,0.46,18.792,5.304,20.096,0.823,51.102,1336.148,0,27,16,4.44,1041.204
15-05-2018,0.5,18.792,5.304,20.096,0.875,58.206,1336.148,0,27.75,14.5,3.68,1138.963
15-05-2018,0.54,18.792,5.304,20.096,0.884,61.608,1336.148,0,28.5,13,2.92,1180.345
15-05-2018,0.58,18.792,5.304,20.096,0.849,60.108,1336.148,0,29,13,3.47,1162.529
15-05-2018,0.63,18.792,5.304,20.096,0.771,54.272,1336.148,0,29,13.5,5,1086.73
15-05-2018,0.67,18.792,5.304,20.096,0.657,45.783,1336.148,0,29,14,3.47,958.113
15-05-2018,0.71,18.792,5.304,20.096,0.514,36.023,1336.148,0,29.5,13,2.5,785.443
15-05-2018,0.75,18.792,5.304,20.096,0.352,25.789,1336.148,0,30,12.5,2.5,580.487
15-05-2018,0.79,18.792,5.304,20.096,0.182,15.557,1336.148,0,29,13,3.06,357.214
15-05-2018,0.83,18.792,5.304,20.096,0.015,5.684,1336.148,0,27,21.5,5.56,130.837
15-05-2018,0.88,18.792,5.304,20.096,0,0.439,1336.148,0,23.5,28,3.47,10.233
15-05-2018,0.92,18.792,5.304,20.096,0,0,1336.148,0,20.75,41.25,2.71,0
15-05-2018,0.96,18.792,5.304,20.096,0,0,1336.148,0,18,54.5,1.94,0
16-05-2018,0,19.031,5.284,20.116,0,0,1335.586,0,18,64,1.94,0
16-05-2018,0.04,19.031,5.284,20.116,0,0,1335.586,0,17.5,63.5,1.94,0
16-05-2018,0.08,19.031,5.284,20.116,0,0,1335.586,0,16.5,63,0.97,0
16-05-2018,0.13,19.031,5.284,20.116,0,0,1335.586,0,15,63,1.94,0
16-05-2018,0.17,19.031,5.284,20.116,0,0,1335.586,0,15,74.5,1.11,0
16-05-2018,0.21,19.031,5.284,20.116,0,0,1335.586,0,16,77,1.94,0
16-05-2018,0.25,19.031,5.284,20.116,0.117,3.368,1335.586,0,15,69.5,2.5,77.634
16-05-2018,0.29,19.031,5.284,20.116,0.287,11.715,1335.586,0,17,64,0.97,269.896
16-05-2018,0.33,19.031,5.284,20.116,0.454,21.838,1335.586,0,21,43.5,2.92,495.855
16-05-2018,0.38,19.031,5.284,20.116,0.605,32.119,1335.586,0,24.5,27.5,3.89,709.514
16-05-2018,0.42,19.031,5.284,20.116,0.732,42.149,1335.586,0,26,21,4.44,896.313
16-05-2018,0.46,19.031,5.284,20.116,0.825,51.293,1335.586,0,27,17,5,1043.521
16-05-2018,0.5,19.031,5.284,20.116,0.877,58.422,1335.586,0.5,29,12.5,1.94,1141.107
16-05-2018,0.54,19.031,5.284,20.116,0.886,61.842,1335.586,0.25,29.5,12.5,4.44,1182.42
16-05-2018,0.58,19.031,5.284,20.116,0.851,60.335,1335.586,0,30,13,3.89,1164.645
16-05-2018,0.63,19.031,5.284,20.116,0.773,54.474,1335.586,0.5,30,13,5,1088.993
16-05-2018,0.67,19.031,5.284,20.116,0.66,45.964,1335.586,0,30,14,6.94,960.62
16-05-2018,0.71,19.031,5.284,20.116,0.517,36.192,1335.586,0.25,29.5,16.5,7.08,788.275
16-05-2018,0.75,19.031,5.284,20.116,0.355,25.955,1335.586,0,27.5,19,8.47,583.701
16-05-2018,0.79,19.031,5.284,20.116,0.185,15.726,1335.586,0,26.5,18,6.94,360.841
16-05-2018,0.83,19.031,5.284,20.116,0.019,5.861,1335.586,0,26,18,6.11,134.882
16-05-2018,0.88,19.031,5.284,20.116,0,0.531,1335.586,0,22.5,22.5,2.5,12.349
16-05-2018,0.92,19.031,5.284,20.116,0,0,1335.586,0,20.5,30.5,1.94,0
16-05-2018,0.96,19.031,5.284,20.116,0,0,1335.586,0,19,37,3.06,0
17-05-2018,0,19.264,5.265,20.136,0,0,1335.033,0,18,50.5,2.5,0
17-05-2018,0.04,19.264,5.265,20.136,0,0,1335.033,0,17,55,1.94,0
17-05-2018,0.08,19.264,5.265,20.136,0,0,1335.033,0,16,57,0.56,0
17-05-2018,0.13,19.264,5.265,20.136,0,0,1335.033,0,14.5,63,0.56,0
17-05-2018,0.17,19.264,5.265,20.136,0,0,1335.033,0,13,67,0.97,0
17-05-2018,0.21,19.264,5.265,20.136,0,0,1335.033,0,12,72,0,0
17-05-2018,0.25,19.264,5.265,20.136,0.12,3.452,1335.033,0,12,72,1.11,79.494
17-05-2018,0.29,19.264,5.265,20.136,0.29,11.878,1335.033,0,13.5,67.5,0.56,273.495
17-05-2018,0.33,19.264,5.265,20.136,0.456,21.996,1335.033,0,20,49,1.11,499.044
17-05-2018,0.38,19.264,5.265,20.136,0.608,32.277,1335.033,0,22,39.5,1.53,712.319
17-05-2018,0.42,19.264,5.265,20.136,0.734,42.315,1335.033,0,24.5,27.5,1.53,898.787
17-05-2018,0.46,19.264,5.265,20.136,0.826,51.477,1335.033,0,27,22,2.5,1045.74
17-05-2018,0.5,19.264,5.265,20.136,0.879,58.632,1335.033,0,28.5,20,3.89,1143.164
17-05-2018,0.54,19.264,5.265,20.136,0.888,62.069,1335.033,0,30,15.5,3.47,1184.419
17-05-2018,0.58,19.264,5.265,20.136,0.853,60.556,1335.033,0,30,12.5,3.89,1166.694
17-05-2018,0.63,19.264,5.265,20.136,0.775,54.673,1335.033,0,30.5,12.5,4.44,1091.197
17-05-2018,0.67,19.264,5.265,20.136,0.662,46.142,1335.033,0,30,15,6.11,963.073
17-05-2018,0.71,19.264,5.265,20.136,0.519,36.359,1335.033,0,29.5,13,6.11,791.053
17-05-2018,0.75,19.264,5.265,20.136,0.358,26.118,1335.033,0,29,13.5,6.11,586.86
17-05-2018,0.79,19.264,5.265,20.136,0.188,15.892,1335.033,0,28,19,5,364.41
17-05-2018,0.83,19.264,5.265,20.136,0.022,6.036,1335.033,0,27,20,5,138.862
17-05-2018,0.88,19.264,5.265,20.136,0,0.621,1335.033,0,23,24,2.5,14.429
17-05-2018,0.92,19.264,5.265,20.136,0,0,1335.033,0,21,28.5,1.94,0
17-05-2018,0.96,19.264,5.265,20.136,0,0,1335.033,0,18.5,38.5,2.5,0
18-05-2018,0,19.491,5.246,20.155,0,0,1334.49,0,18,52,3.06,0
18-05-2018,0.04,19.491,5.246,20.155,0,0,1334.49,0,17.5,53.5,3.06,0
18-05-2018,0.08,19.491,5.246,20.155,0,0,1334.49,0,17,55,1.94,0
18-05-2018,0.13,19.491,5.246,20.155,0,0,1334.49,0,16,63,0,0
18-05-2018,0.17,19.491,5.246,20.155,0,0,1334.49,0,13.5,69.5,1.53,0
18-05-2018,0.21,19.491,5.246,20.155,0,0,1334.49,0,12,72,1.94,0
18-05-2018,0.25,19.491,5.246,20.155,0.123,3.533,1334.49,0,13,85,3.06,81.285
18-05-2018,0.29,19.491,5.246,20.155,0.292,12.036,1334.49,0,18,72.5,3.06,276.961
18-05-2018,0.33,19.491,5.246,20.155,0.458,22.148,1334.49,0,21,60.5,3.89,502.105
18-05-2018,0.38,19.491,5.246,20.155,0.61,32.43,1334.49,0,23.5,47,4.44,715.005
18-05-2018,0.42,19.491,5.246,20.155,0.736,42.475,1334.49,0,25.5,30,5,901.153
18-05-2018,0.46,19.491,5.246,20.155,0.828,51.655,1334.49,0,28.5,17,3.89,1047.862
18-05-2018,0.5,19.491,5.246,20.155,0.881,58.835,1334.49,0,30,10,5,1145.135
18-05-2018,0.54,19.491,5.246,20.155,0.89,62.291,1334.49,0,30.5,10,6.94,1186.342
18-05-2018,0.58,19.491,5.246,20.155,0.854,60.773,1334.49,0,30,11,6.94,1168.676
18-05-2018,0.63,19.491,5.246,20.155,0.777,54.868,1334.49,0,31,10,6.11,1093.341
18-05-2018,0.67,19.491,5.246,20.155,0.664,46.316,1334.49,0,30,12,6.11,965.469
18-05-2018,0.71,19.491,5.246,20.155,0.522,36.522,1334.49,0,30,14,6.11,793.777
18-05-2018,0.75,19.491,5.246,20.155,0.36,26.279,1334.49,0,29,17,6.11,589.963
18-05-2018,0.79,19.491,5.246,20.155,0.191,16.056,1334.49,0,28,19.5,5.56,367.919
18-05-2018,0.83,19.491,5.246,20.155,0.025,6.208,1334.49,0,26,26,5,142.775
18-05-2018,0.88,19.491,5.246,20.155,0,0.709,1334.49,0,25,29,3.89,16.473
18-05-2018,0.92,19.491,5.246,20.155,0,0,1334.49,0,19,52,1.94,0
18-05-2018,0.96,19.491,5.246,20.155,0,0,1334.49,0,18.5,60,2.5,0
19-05-2018,0,19.713,5.228,20.175,0,0,1333.956,0,16,70,2.5,0
19-05-2018,0.04,19.713,5.228,20.175,0,0,1333.956,0,15,77,2.5,0
19-05-2018,0.08,19.713,5.228,20.175,0,0,1333.956,0,15,82,1.94,0
19-05-2018,0.13,19.713,5.228,20.175,0,0,1333.956,0,14,82,2.5,0
19-05-2018,0.17,19.713,5.228,20.175,0,0,1333.956,0,14,82,1.94,0
19-05-2018,0.21,19.713,5.228,20.175,0,0,1333.956,0,14.5,74.5,3.06,0
19-05-2018,0.25,19.713,5.228,20.175,0.126,3.61,1333.956,0,14,82,3.06,83.008
19-05-2018,0.29,19.713,5.228,20.175,0.295,12.187,1333.956,0,17,72.5,1.94,280.293
19-05-2018,0.33,19.713,5.228,20.175,0.461,22.294,1333.956,0,21.5,55,4.03,505.04
19-05-2018,0.38,19.713,5.228,20.175,0.612,32.576,1333.956,0,23.5,42.5,6.11,717.574
19-05-2018,0.42,19.713,5.228,20.175,0.738,42.629,1333.956,0,25,37.5,5.56,903.412
19-05-2018,0.46,19.713,5.228,20.175,0.83,51.826,1333.956,0.25,25.5,35,6.11,1049.888
19-05-2018,0.5,19.713,5.228,20.175,0.883,59.032,1333.956,0,26,36.5,5.56,1147.021
19-05-2018,0.54,19.713,5.228,20.175,0.891,62.508,1333.956,0,26.5,35,6.53,1188.191
19-05-2018,0.58,19.713,5.228,20.175,0.856,60.984,1333.956,0.25,26.5,34,5.97,1170.593
19-05-2018,0.63,19.713,5.228,20.175,0.779,55.058,1333.956,0.5,26.5,33,6.53,1095.425
19-05-2018,0.67,19.713,5.228,20.175,0.666,46.488,1333.956,0.5,27,30,6.11,967.811
19-05-2018,0.71,19.713,5.228,20.175,0.524,36.683,1333.956,0,27,34,6.11,796.447
19-05-2018,0.75,19.713,5.228,20.175,0.363,26.437,1333.956,0,26,42,3.89,593.011
19-05-2018,0.79,19.713,5.228,20.175,0.194,16.218,1333.956,0,24,53,3.89,371.367
19-05-2018,0.83,19.713,5.228,20.175,0.028,6.377,1333.956,0.25,23,59,3.89,146.62
19-05-2018,0.88,19.713,5.228,20.175,0,0.796,1333.956,0,21.5,62,3.47,18.479
19-05-2018,0.92,19.713,5.228,20.175,0,0,1333.956,0,19.5,75.5,3.06,0
19-05-2018,0.96,19.713,5.228,20.175,0,0,1333.956,0.5,18,83,1.94,0
20-05-2018,0,19.928,5.21,20.194,0,0,1333.433,0,18,85.5,1.94,0
20-05-2018,0.04,19.928,5.21,20.194,0,0,1333.433,0,17,94,1.94,0
20-05-2018,0.08,19.928,5.21,20.194,0,0,1333.433,0,17,94,1.94,0
20-05-2018,0.13,19.928,5.21,20.194,0,0,1333.433,0.5,16,94,3.06,0
20-05-2018,0.17,19.928,5.21,20.194,0,0,1333.433,1,16,94,3.06,0
20-05-2018,0.21,19.928,5.21,20.194,0,0,1333.433,0.5,16,94,3.06,0
20-05-2018,0.25,19.928,5.21,20.194,0.128,3.685,1333.433,0.5,16.5,94,4.03,84.663
20-05-2018,0.29,19.928,5.21,20.194,0.297,12.333,1333.433,0.375,18.25,84.75,3.75,283.49
20-05-2018,0.33,19.928,5.21,20.194,0.463,22.434,1333.433,0.25,20,75.5,3.47,507.848
20-05-2018,0.38,19.928,5.21,20.194,0.614,32.716,1333.433,0.5,23.5,45.5,5.56,720.026
20-05-2018,0.42,19.928,5.21,20.194,0.74,42.777,1333.433,0.25,25.5,35,6.94,905.565
20-05-2018,0.46,19.928,5.21,20.194,0.832,51.992,1333.433,0,26,34,6.11,1051.819
20-05-2018,0.5,19.928,5.21,20.194,0.884,59.223,1333.433,0.656,28,24,6.94,1148.823
20-05-2018,0.54,19.928,5.21,20.194,0.893,62.718,1333.433,0.5,29,22,6.11,1189.966
20-05-2018,0.58,19.928,5.21,20.194,0.858,61.191,1333.433,0.5,30,17,6.94,1172.444
20-05-2018,0.63,19.928,5.21,20.194,0.781,55.245,1333.433,0.5,29.5,19,6.11,1097.451
20-05-2018,0.67,19.928,5.21,20.194,0.668,46.656,1333.433,0,30,16,6.11,970.097
20-05-2018,0.71,19.928,5.21,20.194,0.526,36.841,1333.433,0,29.5,18,6.53,799.062
20-05-2018,0.75,19.928,5.21,20.194,0.365,26.592,1333.433,0,29,19,6.11,596.001
20-05-2018,0.79,19.928,5.21,20.194,0.196,16.376,1333.433,0,28.5,21,6.53,374.753
20-05-2018,0.83,19.928,5.21,20.194,0.031,6.543,1333.433,0,27,30,6.11,150.395
20-05-2018,0.88,19.928,5.21,20.194,0,0.882,1333.433,0,23.67,39,5,20.447
20-05-2018,0.92,19.928,5.21,20.194,0,0,1333.433,0,22,43.5,4.44,0
20-05-2018,0.96,19.928,5.21,20.194,0,0,1333.433,0,20,56,3.89,0
21-05-2018,0,20.138,5.193,20.213,0,0,1332.919,0,19.5,66.5,3.89,0
21-05-2018,0.04,20.138,5.193,20.213,0,0,1332.919,0,19.5,70.5,3.06,0
21-05-2018,0.08,20.138,5.193,20.213,0,0,1332.919,0.25,19,78,3.47,0
21-05-2018,0.13,20.138,5.193,20.213,0,0,1332.919,0.5,20,73,3.89,0
21-05-2018,0.17,20.138,5.193,20.213,0,0,1332.919,0,20.5,66,3.89,0
21-05-2018,0.21,20.138,5.193,20.213,0,0,1332.919,0.5,19.5,68,3.47,0
